1500,10,50,100,30000,1787.65,1701,5.02369,359.363,11.2173,29998.3,113.729,1790,34,0.771157,18.7291,10.7755,1834.78
1500,10,50,110,30000,1787.65,1701,5.02369,329.244,10.075,29999.1,114.029,1790,25,0.769573,18.5742,10.6863,1825.69
1500,10,50,120,30000,1787.65,1701,5.02369,304.268,9.19959,29999.6,114.306,1790,26,0.768569,18.4032,10.588,1826.59
1500,10,50,130,30000,1787.65,1701,5.02369,283.121,8.40411,30000,114.46,1790,28,0.765682,18.2439,10.4963,1828.5
1500,10,50,140,30000,1787.65,1701,5.02369,265.284,7.76014,30000,114.651,1790,27,0.764996,18.1787,10.4588,1827.46
1500,10,50,150,30000,1787.65,1701,5.02369,249.648,7.17497,30000,114.738,1790,27,0.763296,18.3641,10.5655,1827.57
1500,10,50,160,30000,1787.65,1701,5.02369,235.887,6.70336,30000,114.629,1790,27,0.757551,18.5017,10.6447,1827.64
1500,10,50,170,30000,1787.65,1701,5.02369,224.201,6.19988,30000,114.687,1790,28,0.755118,18.6619,10.7368,1828.74
1500,10,50,180,30000,1787.65,1701,5.02369,213.89,5.77404,30000,114.741,1790,30,0.753361,18.9241,10.8877,1830.89
1500,10,60,100,30000,1787.65,1701,5.02369,362.942,11.4082,29999.4,112.069,1790,25,0.781479,18.6057,10.7045,1825.7
1500,10,60,110,30000,1787.65,1701,5.02369,333.046,10.2598,30000,112.311,1790,25,0.778485,18.6393,10.7238,1825.72
1500,10,60,120,30000,1787.65,1701,5.02369,308.373,9.26825,30000,112.544,1790,26,0.778032,18.646,10.7277,1826.73
1500,10,60,130,30000,1787.65,1701,5.02369,287.114,8.48899,30000,112.545,1790,28,0.772634,18.3117,10.5353,1828.54
1500,10,60,140,30000,1787.65,1701,5.02369,269.546,7.76477,30000,112.658,1790,26,0.769776,18.4447,10.6118,1826.61
1500,10,60,150,30000,1787.65,1701,5.02369,254.524,7.09705,30000,112.756,1790,30,0.768366,19.3682,11.1432,1831.14
1500,10,60,160,30000,1787.65,1701,5.02369,241.238,6.6208,30000,112.775,1790,28,0.765517,20.4873,11.787,1829.79
1500,10,60,170,30000,1787.65,1701,5.02369,229.249,6.18482,30000,112.425,1790,29,0.75702,18.1596,10.4478,1829.45
1500,10,60,180,30000,1787.65,1701,5.02369,219.085,5.73725,30000,112.229,1790,28,0.750724,18.1066,10.4173,1828.42
1500,10,70,100,30000,1787.65,1701,5.02369,366.959,11.4922,30000,110.989,1790,26,0.790102,18.7856,10.808,1826.81
1500,10,70,110,30000,1787.65,1701,5.02369,336.895,10.3192,30000,111.135,1790,26,0.785526,18.6324,10.7198,1826.72
1500,10,70,120,30000,1787.65,1701,5.02369,312.55,9.34009,30000,111.234,1790,26,0.781305,18.8033,10.8182,1826.82
1500,10,70,130,30000,1787.65,1701,5.02369,292.325,8.458,30000,111.402,1790,26,0.779626,18.4435,10.6112,1826.61
